"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-05",98.81145,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-06",98.78474,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-07",98.75926,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.72696,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.68837,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.64431,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.5955,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.55158,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.50874,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.45606,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.37722,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.24831,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.06564,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-06",97.84566,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-07",97.62708,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-08",97.45775,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-09",97.38159,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-10",97.42805,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-11",97.60365,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1982-12",97.90322,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-01",98.29734,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-02",98.72811,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.11033,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.3548,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.443,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.42502,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.37666,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-08",99.348,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-09",99.37061,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-10",99.45883,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-11",99.60951,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1983-12",99.79541,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-01",99.98228,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.1458,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.2719,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.3536,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.3947,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.4044,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.3951,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.376,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.3543,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.3379,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.3324,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.3415,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.3632,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.3925,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.4233,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.4457,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.449,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.426,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.386,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.3382,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.2808,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.2107,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.1295,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.0518,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-01",99.9795,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-02",99.91122,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.84068,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.75697,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.65369,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.53679,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.41376,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.30015,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.20288,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.11582,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.02211,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1986-12",98.90734,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-01",98.76198,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-02",98.59321,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-03",98.42031,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-04",98.26123,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-05",98.13144,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-06",98.03055,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-07",97.95695,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-08",97.90946,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-09",97.89114,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-10",97.90286,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-11",97.94843,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1987-12",98.04399,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-01",98.19157,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-02",98.37825,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-03",98.59605,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-04",98.8372,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-05",99.08606,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-06",99.342,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-07",99.60108,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-08",99.85534,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.0964,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.319,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.5172,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.6959,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.8554,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.9937,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-03",101.1228,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.2563,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.3981,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.5434,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.6866,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.831,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.9818,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-10",102.139,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-11",102.294,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1989-12",102.4288,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-01",102.5248,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-02",102.6704,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-03",102.7744,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-04",102.8371,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-05",102.86,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-06",102.8241,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-07",102.7158,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-08",102.5406,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-09",102.3178,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-10",102.0728,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-11",101.8321,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1990-12",101.6047,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-01",101.3933,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-02",101.1926,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-03",101.0053,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-04",100.8328,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-05",100.6769,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-06",100.5305,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.3798,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.2187,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.0552,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.90127,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.77517,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.67739,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.60156,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.54096,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.48904,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.43754,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.37785,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.28894,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.14526,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.93877,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.67926,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.38368,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.08976,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1992-12",97.83176,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-01",97.63486,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-02",97.51406,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-03",97.46982,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-04",97.4957,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-05",97.58011,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-06",97.69657,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-07",97.82902,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-08",97.97417,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.15045,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-10",98.387,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-11",98.69262,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1993-12",99.07317,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-01",99.53175,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.0423,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.5784,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-04",101.1084,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-05",101.5983,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-06",102.0216,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-07",102.3609,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-08",102.6132,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-09",102.7796,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-10",102.8511,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-11",102.8109,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1994-12",102.658,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-01",102.4072,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-02",102.0642,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-03",101.646,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-04",101.1928,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-05",100.7533,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-06",100.343,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.96646,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.63127,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.3463,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.12106,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-11",98.95984,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1995-12",98.85153,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.78198,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.75111,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.74736,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-04",98.77243,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-05",98.83498,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-06",98.92298,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.01109,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.0862,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.13758,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.16954,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.19316,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.24007,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-01",99.33538,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-02",99.46669,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-03",99.62616,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-04",99.79912,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-05",99.95935,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0957,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.2147,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.3184,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.4098,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.4889,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.5638,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.6457,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.7363,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.8261,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.8926,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.8981,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.8244,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.6773,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-07",100.4591,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-08",100.193,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.91586,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.67626,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.50005,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.40308,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.38758,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.44764,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.57992,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.7834,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.0526,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.3754,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.7258,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.0616,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.3567,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.5901,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.7702,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.9144,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-01",102.0224,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-02",102.0871,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-03",102.1071,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-04",102.0878,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-05",102.0421,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-06",101.9748,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-07",101.891,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-08",101.7901,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-09",101.6665,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-10",101.5245,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.3718,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.1884,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.9737,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.7309,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.4623,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.1742,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.8839,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.60378,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.34515,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.13052,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.98024,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.91457,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.93846,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.03648,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.18021,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.33997,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.48479,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.58893,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.6284,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.60384,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-07",99.53447,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-08",99.45414,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.39162,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.34435,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.2969,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.24415,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-01",99.17751,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-02",99.10477,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-03",99.04269,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-04",99.01901,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-05",99.05181,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.16658,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.35049,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.58247,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.83356,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-10",100.0664,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.2543,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.3909,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.4888,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.5719,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.6546,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.7353,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.7982,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.8127,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.7766,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.7029,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.6057,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.4822,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.342,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.2016,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.0742,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.95836,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.85009,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.73943,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.63499,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.55104,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.50486,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.51151,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.57012,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.67275,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-11",99.81727,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.0076,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.2432,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.4953,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.7459,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.9732,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.1595,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.3024,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.4101,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.4881,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.55,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.6095,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.6789,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.7615,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.85,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.9333,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.9878,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.01,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.001,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.9503,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.8479,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.698,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.5179,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.3251,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.1249,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.9203,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.716,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.5091,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.2922,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.0485,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-05",99.76174,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.41349,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.00381,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.54964,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.07836,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.61806,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-11",97.21884,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2008-12",96.92999,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-01",96.75835,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-02",96.69697,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-03",96.75947,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.96024,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-05",97.29249,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.72466,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.20705,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-08",98.69211,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-09",99.14151,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-10",99.53709,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.87396,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2009-12",100.1608,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-01",100.4144,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-02",100.6372,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.8356,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.0201,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.1945,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.3721,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.5441,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.7169,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.9025,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-10",102.1061,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.3068,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.4751,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.567,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.5528,
